,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],Country Name,Series Code,Series Name
14373,2782238.0,2840288.0,2899632.0,2960217.0,3022117.0,3071897.0,3122567.0,3174073.0,3226501.0,3279602.0,3317154.0,3355135.0,3393604.0,3432407.0,3471707.0,3511057.0,3550908.0,3591100.0,3631804.0,3672966.0,3713755.0,3754882.0,3796522.0,3838625.0,3881267.0,3929430.0,3978257.0,4027692.0,4077810.0,4128361.0,4160814.0000000005,4193522.0,4226533.0,4259711.0,4293197.0,4326994.0,Australia,EN.URB.LCTY,Population in largest city
14374,24.68723671677191,24.7819388696795,24.62964627169404,24.79865761972957,25.074034817707958,25.210958041141364,25.340025823955152,25.49071304895325,25.60743735306879,25.637034501395707,25.519633549843945,25.508922441550425,25.52881621162172,25.487943040905,25.364251009797183,25.26808128201729,25.14368063313584,25.005022102473173,24.920440014972282,24.84261519880262,24.774658482084487,24.764340603154306,24.734629551147094,24.66812063638787,24.556196732662467,24.5241652991265,24.511473468906665,24.474387824628696,24.425758288013593,24.340564289701202,24.178008302010248,24.013442647226654,23.868192585134068,23.68540029068295,23.47601553578307,23.467584154482974,Australia,EN.URB.LCTY.UR.ZS,Population in the largest city (% of urban population)
14375,7548412.997408779,7728134.675396309,7912135.382836751,8100517.0,8254229.094999046,8410857.967797458,8570458.965976903,8733088.4873721,8898804.0,9030291.667814149,9163722.181744156,9299124.249052787,9436527.001177898,9575960.0,9713398.9827133,9852810.558667308,9994223.039509973,10137665.143232219,10283166.0,10406389.80251331,10531090.203333588,10657284.896627992,10784991.788593967,10914229.0,11045901.944939097,11179163.436758507,11314032.64022432,11450528.951312847,11588672.0,11727206.21512897,11867396.506878402,12009262.672449805,12152824.745705951,12298103.0,12467038.944020223,12638295.518562244,Australia,EN.URB.MCTY,Population in urban agglomerations of more than 1 million
14376,57.28476130688912,57.7588540762056,57.656018238262405,58.30646368674872,58.82013179647293,59.26478274941839,59.69117541424226,60.170101194516334,60.56904437789273,60.49636007110705,60.375030845593336,60.50572092558259,60.70848559687273,60.76887929940348,60.63900878185899,60.58086042503524,60.453073635148215,60.29156641469348,60.25845731932423,60.208226119609535,60.19485683528772,60.32311595985732,60.40320240041426,60.39303342186808,60.32385967417999,60.37243309800997,60.46727935558933,60.50157958001082,60.505779773403646,60.40903629077922,60.38957278808839,60.36200665706548,60.37950627356713,60.30018926393003,60.23335190536345,60.68051776758841,Australia,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population)
14377,,,,,,,,,,,,,,,,,,,7.005713,,,,,,,,,,7.214221,,,,,,,,Australia,EN.POP.EL5M.ZS,Population living in areas where elevation is below 5 meters (% of total population)
14378,49.7546195983887,49.7812004089355,49.8132820129395,49.851432800293,49.8970108032227,49.948314666748,49.999210357666,50.0416412353516,50.0703773498535,50.083438873291,50.0836524963379,50.0764923095703,50.0695152282715,50.0679779052734,50.0731163024902,50.0833740234375,50.0977096557617,50.1143112182617,50.1319618225098,50.1501693725586,50.1694259643555,50.1905632019043,50.2146644592285,50.2420616149902,50.2730598449707,50.3061828613281,50.3378639221191,50.3636322021484,50.3804702758789,50.3880310058594,50.3874626159668,50.3793830871582,50.3649215698242,50.3454513549805,50.3208236694336,50.2922821044922,Australia,SP.POP.TOTL.FE.ZS,"Population, female (% of total)"
14379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32719174101.3442,-52294971642.3074,23452260087.7342,Australia,BN.KLT.PTXL.CD,"Portfolio Investment, net (BoP, current US$)"
14380,716766523.887584,-516303847.315267,-549324913.451265,474655163.081894,-114498492.924785,-64505769.0714215,41143386.0466031,359875696.177392,1780213126.7909,519753155.603815,781630078.381463,887969979.578852,-224508612.758823,963869484.681307,1013938361.26013,3203787301.04557,1107289083.92569,1401061653.59354,1274976096.28916,2797899801.65282,797611109.685875,7003635511.14921,8120190717.12209,2584983381.52156,2068303470.55934,8774512808.087,10777023659.2187,11059968411.2227,-726476165.389852,7158846418.32053,283101588.052079,12209382976.9721,-25221198036.765,9668321863.77672,14032276724.0281,14096721122.938,Australia,BX.PEF.TOTL.CD.WD,"Portfolio equity, net inflows (BoP, current US$)"
14393,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,Australia,SH.STA.ANVC.ZS,Pregnant women receiving prenatal care (%)
14401,,,,,,,,,,,,,,,,,,,18.8,17.5,16.3,15.4,14.6,14.0,13.5,13.1,12.8,12.6,12.5,12.5,12.5,12.6,12.7,12.8,13.0,13.2,Australia,SH.ANM.CHLD.ZS,Prevalence of anemia among children (% of children under 5)
14402,,,,,,,,,,,,,,,,,,,29.1,28.5,27.9,27.4,26.9,26.3,25.8,25.3,24.8,24.4,24.0,23.7,23.5,23.4,23.5,23.5,23.7,23.8,Australia,SH.PRG.ANEM,Prevalence of anemia among pregnant women (%)
14403,,,,,,,,,,,,,,,,,,,,,,,,8.19999980926514,,,,,,,,,,,,8.0,Australia,SH.STA.OWGH.ZS,Prevalence of overweight (% of children under 5)
14406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Australia,SH.SVR.WAST.ZS,"Prevalence of severe wasting, weight for height (% of children under 5)"
14410,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,Australia,SH.STA.WAST.ZS,Prevalence of wasting (% of children under 5)
14416,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,Australia,SE.PRM.DURS,"Primary education, duration (years)"
14417,1682318.0,1672939.0,1596281.0,1632716.0,1638955.0,1671517.0,1699306.0,1711232.0,1718352.0,1711037.0,1690779.0,1650567.0,1605258.0,1542101.0,1520210.0,1514575.0,1529781.0,1555230.0,1583024.0,1605720.0,1623012.0,1633797.0,1639577.0,1833681.0,1848169.0,1855789.0,1869852.0,1885341.0,1905951.0,1914395.0,1933765.0,1931817.0,1934549.0,1934941.0,1938861.0,1973456.0,Australia,SE.PRM.ENRL,"Primary education, pupils"
14418,48.61501,48.6313,48.65929,48.53784,48.55789,48.62715,48.65257,48.65822,48.62898,48.5754,48.57341,48.49309,48.41508,48.56699,48.57691,48.59099,48.63513,48.63011,48.5992,48.60162,48.6384,48.64784,48.66767,48.64499,48.65248,48.64077,48.65631,48.67523,48.63367,48.63918,48.60689,48.62008,48.61707,48.59218,48.60962,48.59936,Australia,SE.PRM.ENRL.FE.ZS,"Primary education, pupils (% female)"
14419,69496.0,70911.0,73745.0,78390.0,81747.0,85855.0,87878.0,90668.0,,91386.0,,,102853.0,,90685.0,91252.0,91979.0,92820.0,,96779.0,97955.0,98526.0,,101035.0,102267.0,103774.0,104500.0,105469.0,,,,,,,,,Australia,SE.PRM.TCHR,"Primary education, teachers"
14420,54.19017,70.47849,70.86311,71.67368,71.55981,71.50428,71.01777,70.78021,,69.99322,,,71.83067,,70.94227,71.35624,71.72724,72.27106,,73.7381,74.16875,74.44837,,76.08749,76.16729,76.89402,,,,,,,,,,,Australia,SE.PRM.TCHR.FE.ZS,"Primary education, teachers (% female)"
14422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47925908994.2816,58847109139.5951,79125039589.7093,Australia,BM.GSR.FCTY.CD,"Primary income payments (BoP, current US$)"
14423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19828316006.1831,26298083869.0357,37975551208.1754,Australia,BX.GSR.FCTY.CD,"Primary income receipts (BoP, current US$)"
14424,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Australia,SE.PRM.AGES,Primary school starting age (years)
14436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,100.0,100.0,100.0,Australia,IC.CRD.PRVT.ZS,Private credit bureau coverage (% of adults)
14437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,Australia,IC.WRH.PROC,Procedures to build a warehouse (number)
14438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,29.0,29.0,28.0,28.0,Australia,IC.LGL.PROC,Procedures to enforce a contract (number)
14439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,Australia,IC.PRP.PROC,Procedures to register property (number)
14444,,,,,,,,,,,,,,,,,,,6.1,,,,,,,15.5,15.5,22.4,23.0,,25.3,25.3,24.7,24.7,24.7,26.700000000000003,Australia,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%)
14447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,Australia,IC.CRD.PUBL.ZS,Public credit registry coverage (% of adults)
14448,,,,,,,6.00997,5.89862,5.65412,,5.47263,5.36785,,5.39602,5.26982,5.07155,4.92165,4.7394,4.66912,4.78502,4.68027,5.50451,5.24177,5.11131,5.22136,,,,4.88498,,,,,4.91778,4.75718,4.67504,Australia,SE.XPD.TOTL.GD.ZS,"Public spending on education, total (% of GDP)"
14449,,,,,,,,,,,,,,,,,,14.74586,15.15408,15.55067,14.35096,16.07827,15.25233,14.89128,15.28677,,,,13.59023,,,,,13.58672,13.16061,13.01484,Australia,SE.XPD.TOTL.GB.ZS,"Public spending on education, total (% of government expenditure)"
14450,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,0.57,,0.48,,0.83,,0.94,,Australia,EP.PMP.DESL.CD,Pump price for diesel fuel (US$ per liter)
14451,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,0.57,,0.5,,0.85,,0.93,,Australia,EP.PMP.SGAS.CD,Pump price for gasoline (US$ per liter)
14452,24.20741,23.59209,21.64596,20.82812,20.04911,19.46907,19.3371,18.8736,,18.72319,,,15.6073,,16.76363,16.59772,16.63185,16.75533,,16.59162,16.56896,16.58239,,18.14897,18.072,17.88299,17.8757,17.87578,,,,,,,,,Australia,SE.PRM.ENRL.TC.ZS,"Pupil-teacher ratio, primary"
14454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.052647726183247,Australia,IQ.WEF.PORT.XQ,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)"
14455,13525200000.0,16725900000.0,19054900000.0,22798100000.0,25911300000.0,27368900000.0,30115800000.0,33135500000.0,37275100000.0,41818700000.0,48194300000.0,54195700000.0,61300100000.0,75505200000.0,82305000000.0,94385000000.0,111923000000.0,150499000000.0,172064000000.0,171102081000.0,177389547000.0,180265015000.0,197541518000.0,215949063300.0,236124044500.0,247667676400.0,271108578200.0,305051123400.0,309633755000.0,339525707400.0,,,,,,637914222010.597,Australia,FM.LBL.QMNY.CN,Quasi money (current LCU)
14457,,,,,,,,,7592.0,7554.0,7638.0,7647.0,7450.0,7450.0,7450.0,7315.0,7196.0,7147.0,6612.0,,,,,,,9458.0,,,9499.0,9508.0,9514.0,9474.0,,9528.0,9639.0,9639.0,Australia,IS.RRS.TOTL.KM,Rail lines (total route-km)
14458,,,,,,,,,11465.0,11982.0,13079.0,13177.0,15369.0,18438.0,20450.0,20871.0,20676.0,20884.0,22579.0,22869.0,24719.0,24614.0,25175.0,26604.0,26368.0,28408.0,30119.0,31605.0,34050.0,38525.0,40628.0,41314.0,42300.0,46164.0,46486.4401216511,60126.1833922525,Australia,IS.RRS.GOOD.MT.K6,"Railways, goods transported (million ton-km)"
14459,,,,,,,,,,,,,,,,,,,,,,,,,,1093.0,,1155.0,1265.0,1497.0,1379.0,1347.0,,1290.0,1309.0,1309.0,Australia,IS.RRS.PASG.KM,"Railways, passengers carried (million passenger-km)"
14460,,,,,,,,,,,,,,,,,,,69.08850904289889,69.51871374125298,69.9865381752091,70.18969796076004,71.4092121730397,72.70270167170338,72.99864513541702,73.36065983842781,73.79972306031014,74.34482969086744,75.55248564930947,76.52777565850153,76.9123756098342,78.07262949325793,77.79329881280871,78.94737175800911,79.66804431928817,80.05502504267534,Australia,SL.TLF.CACT.FM.ZS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate)
14461,,,,,,,,,57.215833321803125,57.30769328581987,57.622735910682074,58.27901243999193,59.37090095046448,61.08179072954114,63.636361351840165,64.94023843832683,66.35638770068502,67.90450892148398,69.0476214504267,69.6117832990402,69.94609657744523,70.28494081680687,71.46739071280834,72.66576407868463,73.09782656582175,73.46101488900908,73.93690040835573,74.44751435069058,75.65698264740199,76.63421043779674,76.88022063613005,78.18182031591454,77.90209896914617,79.0568671377421,79.66804431928817,80.1652919919625,Australia,SL.TLF.CACT.FM.NE.ZS,Ratio of female to male labor force participation rate (%) (national estimate)
14462,99.801,99.971,100.082,99.476,99.183,99.184,99.105,99.036,98.909,98.678,98.749,98.582,98.459,99.234,99.444,99.631,99.883,99.876,99.716,99.632,99.695,99.662,99.689,99.566,99.545,99.485,99.577,99.733,99.688,99.74,99.634,99.7,99.687,99.581,99.579,99.537,Australia,SE.ENR.PRIM.FM.ZS,Ratio of female to male primary enrollment (%)
14463,,,,,,,,,,,,,,,,,,,,,,100.548,99.772,99.605,99.594,102.998,103.573,99.732,100.125,98.113,96.675,97.15,95.98,95.565,97.694,98.32,Australia,SE.ENR.SECO.FM.ZS,Ratio of female to male secondary enrollment (%)
14464,56.045,59.189,65.225,70.278,76.109,77.51,80.779,83.665,85.699,85.179,86.827,89.11,90.351,94.501,98.61,104.063,108.053,112.47,115.391,118.19,118.851,98.952,101.081,104.457,106.245,107.17,122.257,122.422,123.143,122.66,121.737,122.541,122.904,124.602,127.246,129.143,Australia,SE.ENR.TERT.FM.ZS,Ratio of female to male tertiary enrollment (%)
14465,,,,,,,,,,,,,,,,,,,,,,100.14,99.72,99.566,99.573,101.462,101.858,99.786,100.009,98.883,98.014,98.291,97.615,97.309,98.561,98.877,Australia,SE.ENR.PRSC.FM.ZS,Ratio of girls to boys in primary and secondary education (%)
14467,,,,,,,,,92.05,100.06,100.290833333333,98.3391666666667,101.420833333333,85.3825,74.6733333333333,74.4866666666667,82.0625,87.9466666666667,85.635,84.3466666666667,76.2675,71.0675,74.5908333333333,72.8775,79.73,79.29,72.5458333333333,72.8466666666667,69.7066666666667,66.8275,70.1033333333333,78.4675,84.4591666666667,87.1466666666667,86.3216666666667,91.3225,Australia,PX.REX.REER,Real effective exchange rate index (2005 = 100)
14468,,,,-4.266418683560262,-3.0769791098672985,-0.911042082771191,1.964240808384086,1.2590322386232202,0.4434856027769426,5.001302639262771,4.6132830696550275,3.943936467547065,5.454021254330593,12.162299504269997,11.100113778701003,8.102072066522888,6.64954182527722,9.46802723452889,12.123878211177471,11.157780767122931,8.849695662597709,8.581835675041063,8.124954038957709,8.058597086270757,7.6156769545323915,7.569627744913334,6.78891724722126,7.627394872766862,6.535606017662623,3.779914715054455,5.149352536544922,5.139097022696202,5.389489119717063,5.159072835471811,4.144226359405377,3.060769010514224,Australia,FR.INR.RINR,Real interest rate (%)
14469,,,,,,,,,,,,,,,,,,,97915.0,53117.0,52604.0,53505.0,57575.0,62145.0,67313.0,66074.0,69745.0,64918.0,60246.0,57895.0,59436.0,56258.0,63476.0,64964.0,68948.0,22164.0,Australia,SM.POP.REFG,Refugee population by country or territory of asylum
14470,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,10.0,15.0,13.0,44.0,29.0,63.0,Australia,SM.POP.REFG.OR,Refugee population by country or territory of origin
14471,37337.785535402596,,,,,34667.41826381059,,,,,32415.337989194886,,,,,30251.046796893734,,,,,28122.320663046583,,,,,26570.17875465788,,,,,25036.38417619101,,,,,23622.500912251053,Australia,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita (cubic meters)
14472,492.0,,,,,492.0,,,,,492.0,,,,,492.0,,,,,492.0,,,,,492.0,,,,,492.0,,,,,492.0,Australia,ER.H2O.INTR.K3,"Renewable internal freshwater resources, total (billion cubic meters)"
14479,,,,,,,,,,,,,,,,,,,,,,,,,1.65987,,1.51324,,1.57349,,1.75,,1.85791,,2.1891,,Australia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP)
14480,,,,,,,,,,,,,,,,,,,,,,,,,3328.46049,,3344.82567,,3426.97482,,3711.61004,,4015.70721,,4179.1787,,Australia,SP.POP.SCIE.RD.P6,Researchers in R&D (per million people)
14481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7254249610.99594,9722732655.18,-35146509918.3825,Australia,BN.RES.INCL.CD,"Reserves and related items (BoP, current US$)"
14483,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.143137997437776,25.943678758984532,27.045815959476275,26.007683144570994,26.642754358442506,26.58141353299721,27.056279871248822,26.95650257634888,26.406296693040808,Australia,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)"
14484,,,,,,,,,,,,,,,,,,,,,,,,,,,,156027000000.0,171523000000.0,190825000000.0,196061000000.0,213478000000.0,229127000000.0,249651000000.0,269110000000.0,287183000000.0,Australia,GC.REV.XGRT.CN,"Revenue, excluding grants (current LCU)"
14485,,,,3.99,2.9883333333333404,1.875,1.7075000000000404,1.1233333333333295,-0.16750000000000043,1.7491666666666994,2.2325,3.4391666667499994,2.7691666666667007,1.9258333333332995,3.1008333333333002,3.147500000000001,2.591666666666601,2.6875,3.745000000000001,4.13583333333337,4.405833333333301,4.415,3.5391666666666604,3.0603588697388995,3.47940866370468,3.5972590831492397,3.3173520845097,3.2290500419362003,3.290582488490859,3.8623099228087794,,,,,,,Australia,FR.INR.RISK,"Risk premium on lending (lending rate minus treasury bill rate, %)"
14487,920.0,915.0,1043.0,1158.0,1273.0,1489.0,1653.0,1865.0,2213.0,2379.0,2622.0,2698.0,3073.0,3381.0,3530.0,3706.0,3927.0,4226.0,4385.0,4230.0,4330.0,4506.0,4671.0,4821.0,5236.0,5491.0,5675.0,5853.0,6842.0,6917.0,7231.0,7327.0,7712.0,8220.0,8359.0,9163.0,Australia,IS.ROD.DESL.KT,Road sector diesel fuel consumption (kt of oil equivalent)
14488,69.8186233588829,68.38565022421524,76.0037892589084,83.35132800690995,90.71474381814294,104.91826381059751,115.12745507730881,128.49662394929035,150.62619112442144,159.37562805654184,172.75003294241668,175.5481814041252,197.6968605249614,214.55768498540425,220.37157269140488,227.8666248562768,237.53644403043756,251.33219145494337,256.9571816162812,244.73501504281415,247.49928551014577,255.05179147563254,261.60739288714643,266.7662682602922,285.9483370651521,296.53831614192364,303.29752551974775,309.25710662580576,357.22863259019476,356.30762890846336,367.963605646417,368.27608391889584,383.15927541560256,403.04391315433344,403.85739616096316,439.9450728840577,Australia,IS.ROD.DESL.PC,Road sector diesel fuel consumption per capita (kg of oil equivalent)
14489,18.340509615659126,18.276797043547553,18.284783767795634,18.672613989733076,19.06341472567106,18.87813952020624,19.693988129930435,20.101073167832777,20.06663899931104,20.296119571157252,20.25988672625395,21.021457991668075,21.328235542499733,21.918492921666996,22.154442146701538,21.41513581436293,21.949803644222744,21.49949915614942,21.69878651478985,21.16482964525735,21.26323174119707,20.659352967622937,21.236811940880468,21.507404929183462,20.761752257932777,20.65858360051439,20.45891903130713,20.443229249368954,20.654752056428208,20.634374051424718,20.890230038646624,20.75134114561619,21.42998091127647,21.166791444449558,21.043516252095053,20.665264753391817,Australia,IS.ROD.ENGY.ZS,Road sector energy consumption (% of total energy consumption)
14490,9752.0,10428.0,10775.0,11274.0,11786.0,12515.0,13091.0,13665.0,13967.0,14223.0,14814.0,14737.0,15421.0,15962.0,16397.0,16596.0,17312.0,18068.0,18710.0,18023.0,18442.0,18836.0,19381.0,19907.0,20543.0,20925.0,21264.0,21709.0,22329.832,21820.995,22866.718,22995.436,24150.7,24024.967,24204.188,24520.367,Australia,IS.ROD.ENGY.KT,Road sector energy consumption (kt of oil equivalent)
14491,740.0774076041588,779.3721973094171,785.1781680390586,811.487799611315,839.8774317679755,881.8348365276212,911.7565120490318,941.5047540305911,950.6534168254833,952.837140751658,976.0179206746607,958.8782614353569,992.0869788986105,1012.9458053052418,1023.6353193827099,1020.4194565879031,1047.1685559090745,1074.5551432105815,1096.3897076489443,1042.7563064105532,1054.1297513575307,1066.1685628573046,1085.4662559507142,1101.538291279327,1121.8939435312107,1130.0426634984067,1136.4438031104698,1147.0463912078621,1165.8660262099932,1124.04033379694,1163.6177575134595,1155.8167214532004,1199.8916899351134,1177.9947339517917,1169.4030795394701,1177.3016094029076,Australia,IS.ROD.ENGY.PC,Road sector energy consumption per capita (kg of oil equivalent)
14492,8260.0,8894.0,9097.0,9455.0,9822.0,10296.0,10674.0,10995.0,10915.0,10964.0,11265.0,11098.0,11354.0,11540.0,11755.0,11742.0,12157.0,12534.0,12943.0,12389.0,12451.0,12552.0,12776.0,12957.0,13054.0,13069.0,13102.0,13306.0,13618.0,13023.0,13662.0,13725.0,14557.0,14112.0,13793.0,13924.0,Australia,IS.ROD.SGAS.KT,Road sector gasoline fuel consumption (kt of oil equivalent)
14493,626.8498140699703,664.7234678624812,662.9016978794724,680.5585546678184,699.9216133399843,725.4791431792559,743.4183033848726,757.5444398511781,742.9213177239313,734.5079386346888,742.1926472526025,722.1029344784956,730.4426145136388,732.3264373651479,733.8435798831345,721.9670558722078,735.3528266050496,745.4324864401941,758.4485294548523,716.7900948854432,711.689054015433,710.4771608082866,715.5418650238029,716.9654714475432,712.9048113156027,705.7838742776908,700.2298113409224,703.0539997886506,711.0113298177831,670.8391284191006,695.2176435266698,689.8579571157152,723.2429424565518,691.9410830211623,666.3961078177014,668.5359811019993,Australia,IS.ROD.SGAS.PC,Road sector gasoline fuel consumption per capita (kg of oil equivalent)
14498,1907055.0,1918879.0,1950066.0,1955995.0,1980225.0,2007231.0,2035333.0,2062120.0,2092141.0,2134561.0,2179561.0,2216210.0,2250771.0,2291213.0,2330998.0,2368674.0,2409733.0,2452885.0,2491505.0,2499059.0,2504864.0,2504545.0,2505985.0,2510924.0,2505348.0,2494314.0,2480817.0,2469237.0,2458288.0,2452173.0,2442315.0,2432173.0,2419595.0,2410257.0,2410312.0,2389426.0,Australia,SP.RUR.TOTL,Rural population
14499,14.4726,14.341399999999993,14.2102,14.078999999999994,14.111199999999997,14.1434,14.175600000000003,14.207800000000006,14.239999999999995,14.299999999999997,14.36,14.420000000000002,14.480000000000004,14.540000000000006,14.552000000000007,14.563999999999993,14.575999999999993,14.587999999999994,14.599999999999994,14.458799999999997,14.317599999999999,14.176400000000001,14.035200000000003,13.894000000000005,13.682199999999995,13.470399999999998,13.258600000000001,13.046800000000005,12.834999999999994,12.631600000000006,12.428200000000004,12.224800000000002,12.0214,11.817999999999998,11.645200000000003,11.472399999999993,Australia,SP.RUR.TOTL.ZS,Rural population (% of total population)
14500,0.9356953001375571,0.6180994049729162,1.6122056792925517,0.3035797215406124,1.231145924181821,1.3545685737013613,1.3903281520254012,1.3075137956510896,1.4453363721279038,2.007306137985772,2.086247544643713,1.6675049362736234,1.5474294448135588,1.780854746459283,1.7215130401619463,1.6033802848771226,1.718564808216945,1.7748929824300288,1.562206275287234,0.30273154573869715,0.23201806279357864,-0.012736033349687294,0.05747895091520527,0.1968942069947196,-0.22231658477048755,-0.44139055456989273,-0.5425800089221264,-0.4678745373071712,-0.444402332595944,-0.24906024754076383,-0.4028210235696928,-0.416126355629497,-0.5184925651155488,-0.3866789970042725,0.0022818882999979325,-0.8703029969575908,Australia,SP.RUR.TOTL.ZG,Rural population growth (annual %)
14501,,,,,,,,,,,,,,,,,,,-22.411538827443778,28.55549322305906,-15.593508465549066,34.24119999999999,0.41045521047191613,9.849382976166265,17.93063205923748,-8.883963852523802,1.013795920932714,18.184335295362075,-8.746074490572187,-0.278196213139148,-2.1270625697503154,47.11427002443074,29.09216345630341,11.704190552907455,28.583215142539498,25.150515761491743,Australia,CM.MKT.INDX.ZG,S&P Global Equity Indices (annual % change)
14502,,,,,,,,,,,,,,,,,,,385.1,,,,,,,,,,471.2,,,,,466.6,,,Australia,EN.ATM.SF6G.KT.CE,SF6 gas emissions (thousand metric tons of CO2 equivalent)
14503,,,73.23654,75.1284,80.97531,79.77393,75.65529,66.83499,64.61676,64.12606,65.45376,68.14714,69.28718,71.69307,73.28191,72.85563,71.16483,70.75105,70.43611,70.09514,70.24425,70.73463,72.26768,93.99192,76.51971,78.16837,,,,102.86946,100.23962,81.15808,82.32627,84.65319,81.04237,80.15593,Australia,SE.PRE.ENRR,"School enrollment, preprimary (% gross)"
14504,,,73.10704,74.86905,81.11242,79.59387,75.13472,66.12461,64.13658,63.74477,65.11874,67.86344,69.20926,71.26386,73.32863,72.99089,70.92915,70.75204,70.5619,70.0175,70.20348,70.75936,72.26695,,,,,,,102.82661,100.26538,81.13954,82.28795,84.65788,80.00937,79.37681,Australia,SE.PRE.ENRR.FE,"School enrollment, preprimary, female (% gross)"
14505,,,73.36009,75.37629,80.84404,79.94647,76.15425,67.51573,65.07671,64.49082,65.77355,68.41725,69.36122,72.10077,73.23756,72.7272,71.38871,70.7501,70.31651,70.16898,70.28302,70.71112,72.26838,,,,,,,102.91013,100.21515,81.17572,82.36274,84.64874,82.02362,80.89482,Australia,SE.PRE.ENRR.MA,"School enrollment, preprimary, male (% gross)"
14506,110.21844,109.52661,104.71488,107.55825,108.44527,110.43167,111.49168,111.05038,110.23146,108.87791,107.78657,106.4704,105.7478,104.27098,104.85364,105.2975,105.93332,106.12717,105.81152,105.55774,105.46826,105.39905,105.34947,100.79108,100.99797,100.57725,100.35255,100.17135,100.3681,100.26333,101.07601,101.03307,101.36622,101.51868,101.78416,103.4919,Australia,SE.PRM.ENRR,"School enrollment, primary (% gross)"
14507,,94.7445,94.05362,96.71617,97.66271,99.96267,99.9718,99.98426,99.9532,99.43901,98.37164,97.43295,95.68052,95.77825,96.48354,97.05439,97.73623,97.85116,97.45849,96.89392,96.69243,96.30212,95.99659,94.52698,94.85367,94.41408,94.21521,93.97774,94.06639,93.9205,94.37601,94.25448,94.38939,94.51106,94.63293,96.12533,Australia,SE.PRM.NENR,"School enrollment, primary (% net)"
14508,110.10576,109.51048,104.75918,107.2684,107.98941,109.96876,110.97932,110.50087,109.61384,108.13783,107.09336,105.69272,104.90704,103.86027,104.55398,105.0976,105.8694,106.05946,105.65697,105.35833,105.30285,105.21587,105.1814,100.56631,100.76212,100.31127,100.13472,100.03401,100.20746,100.12936,100.88592,100.87715,101.20333,101.3002,101.56419,103.24587,Australia,SE.PRM.ENRR.FE,"School enrollment, primary, female (% gross)"
14509,,95.21117,94.56782,96.93985,97.73164,,,,,99.33684,98.32971,97.20877,95.53868,95.87583,96.70285,97.37965,98.13294,98.25354,97.75773,97.20217,97.02169,96.62221,96.32037,94.79994,95.08169,94.58455,94.45055,94.2494,94.33912,94.23276,94.63855,94.54217,94.68546,94.80748,94.94729,96.42569,Australia,SE.PRM.NENR.FE,"School enrollment, primary, female (% net)"
